2018-12-26_02:26:100/1574 (epoch 0), train_loss = 9.830, time/batch = 0.316
163/1574 (epoch 9), train_loss = 2.933, time/batch = 0.228
164/1574 (epoch 9), train_loss = 3.339, time/batch = 0.219
165/1574 (epoch 9), train_loss = 3.422, time/batch = 0.199
166/1574 (epoch 9), train_loss = 3.229, time/batch = 0.195
167/1574 (epoch 9), train_loss = 3.093, time/batch = 0.196
168/1574 (epoch 9), train_loss = 3.344, time/batch = 0.196
169/1574 (epoch 9), train_loss = 3.071, time/batch = 0.196
170/1574 (epoch 9), train_loss = 3.455, time/batch = 0.195
171/1574 (epoch 9), train_loss = 3.670, time/batch = 0.197
172/1574 (epoch 9), train_loss = 3.193, time/batch = 0.197
173/1574 (epoch 9), train_loss = 3.042, time/batch = 0.196
174/1574 (epoch 9), train_loss = 3.590, time/batch = 0.196
175/1574 (epoch 9), train_loss = 3.317, time/batch = 0.198
176/1574 (epoch 9), train_loss = 4.035, time/batch = 0.197
177/1574 (epoch 9), train_loss = 3.050, time/batch = 0.197
178/1574 (epoch 9), train_loss = 3.741, time/batch = 0.196
179/1574 (epoch 9), train_loss = 2.586, time/batch = 0.194
180/1574 (epoch 9), train_loss = 4.022, time/batch = 0.197
181/1574 (epoch 9), train_loss = 3.733, time/batch = 0.196
182/1574 (epoch 9), train_loss = 3.562, time/batch = 0.195
183/1574 (epoch 9), train_loss = 3.428, time/batch = 0.195
184/1574 (epoch 9), train_loss = 3.467, time/batch = 0.196
185/1574 (epoch 9), train_loss = 3.605, time/batch = 0.209
186/1574 (epoch 9), train_loss = 3.805, time/batch = 0.215
187/1574 (epoch 9), train_loss = 3.085, time/batch = 0.213
188/1574 (epoch 9), train_loss = 3.535, time/batch = 0.206
189/1574 (epoch 9), train_loss = 3.367, time/batch = 0.214
190/1574 (epoch 9), train_loss = 3.389, time/batch = 0.226
191/1574 (epoch 9), train_loss = 3.381, time/batch = 0.234
192/1574 (epoch 9), train_loss = 2.486, time/batch = 0.229
193/1574 (epoch 9), train_loss = 2.966, time/batch = 0.217
194/1574 (epoch 9), train_loss = 3.121, time/batch = 0.221
195/1574 (epoch 9), train_loss = 3.509, time/batch = 0.217
196/1574 (epoch 9), train_loss = 3.150, time/batch = 0.220
197/1574 (epoch 9), train_loss = 2.865, time/batch = 0.247
198/1574 (epoch 9), train_loss = 3.315, time/batch = 0.241
199/1574 (epoch 9), train_loss = 3.619, time/batch = 0.223
200/1574 (epoch 9), train_loss = 2.876, time/batch = 0.222
201/1574 (epoch 9), train_loss = 3.257, time/batch = 0.218
202/1574 (epoch 9), train_loss = 3.479, time/batch = 0.216
203/1574 (epoch 9), train_loss = 3.009, time/batch = 0.221
204/1574 (epoch 9), train_loss = 4.280, time/batch = 0.221
205/1574 (epoch 9), train_loss = 4.333, time/batch = 0.219
206/1574 (epoch 9), train_loss = 3.405, time/batch = 0.200
207/1574 (epoch 9), train_loss = 3.850, time/batch = 0.196
208/1574 (epoch 9), train_loss = 3.292, time/batch = 0.196
209/1574 (epoch 9), train_loss = 3.798, time/batch = 0.195
210/1574 (epoch 9), train_loss = 2.989, time/batch = 0.198
211/1574 (epoch 9), train_loss = 3.475, time/batch = 0.195
212/1574 (epoch 9), train_loss = 3.125, time/batch = 0.196
213/1574 (epoch 9), train_loss = 2.881, time/batch = 0.195
214/1574 (epoch 9), train_loss = 3.704, time/batch = 0.195
215/1574 (epoch 9), train_loss = 3.099, time/batch = 0.198
216/1574 (epoch 9), train_loss = 3.625, time/batch = 0.206
217/1574 (epoch 9), train_loss = 3.003, time/batch = 0.207
218/1574 (epoch 9), train_loss = 3.016, time/batch = 0.208
219/1574 (epoch 9), train_loss = 3.507, time/batch = 0.208
220/1574 (epoch 9), train_loss = 2.436, time/batch = 0.215
221/1574 (epoch 9), train_loss = 2.929, time/batch = 0.212
222/1574 (epoch 9), train_loss = 3.337, time/batch = 0.215
223/1574 (epoch 9), train_loss = 2.558, time/batch = 0.224
224/1574 (epoch 9), train_loss = 3.090, time/batch = 0.220
225/1574 (epoch 9), train_loss = 3.874, time/batch = 0.222
226/1574 (epoch 9), train_loss = 4.149, time/batch = 0.224
227/1574 (epoch 9), train_loss = 3.959, time/batch = 0.224
228/1574 (epoch 9), train_loss = 3.232, time/batch = 0.225
229/1574 (epoch 9), train_loss = 4.312, time/batch = 0.222
230/1574 (epoch 9), train_loss = 3.642, time/batch = 0.208
231/1574 (epoch 9), train_loss = 3.485, time/batch = 0.201
232/1574 (epoch 9), train_loss = 3.442, time/batch = 0.195
233/1574 (epoch 9), train_loss = 3.340, time/batch = 0.200
234/1574 (epoch 9), train_loss = 3.539, time/batch = 0.198
235/1574 (epoch 9), train_loss = 3.130, time/batch = 0.197
236/1574 (epoch 9), train_loss = 2.998, time/batch = 0.195
237/1574 (epoch 9), train_loss = 3.284, time/batch = 0.197
238/1574 (epoch 9), train_loss = 3.482, time/batch = 0.196
239/1574 (epoch 9), train_loss = 3.282, time/batch = 0.198
240/1574 (epoch 9), train_loss = 2.429, time/batch = 0.196
241/1574 (epoch 9), train_loss = 3.218, time/batch = 0.196
242/1574 (epoch 9), train_loss = 3.024, time/batch = 0.203
243/1574 (epoch 9), train_loss = 3.085, time/batch = 0.202
244/1574 (epoch 9), train_loss = 3.170, time/batch = 0.199
245/1574 (epoch 9), train_loss = 3.399, time/batch = 0.223
246/1574 (epoch 9), train_loss = 4.167, time/batch = 0.216
247/1574 (epoch 9), train_loss = 3.593, time/batch = 0.218
248/1574 (epoch 9), train_loss = 3.359, time/batch = 0.228
249/1574 (epoch 9), train_loss = 2.997, time/batch = 0.227
250/1574 (epoch 9), train_loss = 3.866, time/batch = 0.219
251/1574 (epoch 9), train_loss = 3.262, time/batch = 0.209
252/1574 (epoch 9), train_loss = 3.683, time/batch = 0.218
253/1574 (epoch 9), train_loss = 3.797, time/batch = 0.214
254/1574 (epoch 9), train_loss = 3.671, time/batch = 0.219
255/1574 (epoch 9), train_loss = 3.030, time/batch = 0.243
256/1574 (epoch 9), train_loss = 3.004, time/batch = 0.225
257/1574 (epoch 9), train_loss = 4.088, time/batch = 0.227
258/1574 (epoch 9), train_loss = 3.751, time/batch = 0.233
259/1574 (epoch 9), train_loss = 3.224, time/batch = 0.234
260/1574 (epoch 9), train_loss = 3.203, time/batch = 0.229
261/1574 (epoch 9), train_loss = 3.003, time/batch = 0.230
262/1574 (epoch 9), train_loss = 2.839, time/batch = 0.232
263/1574 (epoch 9), train_loss = 3.427, time/batch = 0.199
264/1574 (epoch 9), train_loss = 3.236, time/batch = 0.199
265/1574 (epoch 9), train_loss = 2.945, time/batch = 0.195
266/1574 (epoch 9), train_loss = 3.055, time/batch = 0.195
267/1574 (epoch 9), train_loss = 2.945, time/batch = 0.196
268/1574 (epoch 9), train_loss = 3.308, time/batch = 0.201
269/1574 (epoch 9), train_loss = 4.010, time/batch = 0.194
270/1574 (epoch 9), train_loss = 2.817, time/batch = 0.196
271/1574 (epoch 9), train_loss = 3.372, time/batch = 0.210
272/1574 (epoch 9), train_loss = 3.603, time/batch = 0.196
273/1574 (epoch 9), train_loss = 2.806, time/batch = 0.196
274/1574 (epoch 9), train_loss = 3.310, time/batch = 0.196
275/1574 (epoch 9), train_loss = 2.528, time/batch = 0.199
276/1574 (epoch 9), train_loss = 3.858, time/batch = 0.196
277/1574 (epoch 9), train_loss = 3.121, time/batch = 0.196
278/1574 (epoch 9), train_loss = 3.110, time/batch = 0.196
279/1574 (epoch 9), train_loss = 3.027, time/batch = 0.197
280/1574 (epoch 9), train_loss = 2.671, time/batch = 0.195
281/1574 (epoch 9), train_loss = 2.995, time/batch = 0.196
282/1574 (epoch 9), train_loss = 3.550, time/batch = 0.197
283/1574 (epoch 9), train_loss = 3.471, time/batch = 0.195
284/1574 (epoch 9), train_loss = 2.784, time/batch = 0.195
285/1574 (epoch 9), train_loss = 3.293, time/batch = 0.200
286/1574 (epoch 9), train_loss = 2.963, time/batch = 0.210
287/1574 (epoch 9), train_loss = 3.296, time/batch = 0.215
288/1574 (epoch 9), train_loss = 3.076, time/batch = 0.228
289/1574 (epoch 9), train_loss = 3.355, time/batch = 0.231
290/1574 (epoch 9), train_loss = 3.976, time/batch = 0.224
291/1574 (epoch 9), train_loss = 3.478, time/batch = 0.238
292/1574 (epoch 9), train_loss = 3.938, time/batch = 0.230
293/1574 (epoch 9), train_loss = 3.164, time/batch = 0.220
294/1574 (epoch 9), train_loss = 2.877, time/batch = 0.232
295/1574 (epoch 9), train_loss = 3.554, time/batch = 0.218
296/1574 (epoch 9), train_loss = 3.074, time/batch = 0.210
297/1574 (epoch 9), train_loss = 2.970, time/batch = 0.197
298/1574 (epoch 9), train_loss = 3.382, time/batch = 0.197
299/1574 (epoch 9), train_loss = 3.597, time/batch = 0.199
300/1574 (epoch 9), train_loss = 3.070, time/batch = 0.196
301/1574 (epoch 9), train_loss = 3.543, time/batch = 0.198
302/1574 (epoch 9), train_loss = 3.757, time/batch = 0.197
303/1574 (epoch 9), train_loss = 3.075, time/batch = 0.196
304/1574 (epoch 9), train_loss = 3.525, time/batch = 0.195
305/1574 (epoch 9), train_loss = 3.783, time/batch = 0.196
306/1574 (epoch 9), train_loss = 3.246, time/batch = 0.198
307/1574 (epoch 9), train_loss = 3.461, time/batch = 0.197
308/1574 (epoch 9), train_loss = 2.645, time/batch = 0.195
309/1574 (epoch 9), train_loss = 3.635, time/batch = 0.196
310/1574 (epoch 9), train_loss = 3.519, time/batch = 0.198
311/1574 (epoch 9), train_loss = 2.661, time/batch = 0.198
312/1574 (epoch 9), train_loss = 2.913, time/batch = 0.194
313/1574 (epoch 9), train_loss = 3.489, time/batch = 0.196
314/1574 (epoch 9), train_loss = 2.981, time/batch = 0.196
315/1574 (epoch 9), train_loss = 2.378, time/batch = 0.197
316/1574 (epoch 9), train_loss = 3.616, time/batch = 0.194
317/1574 (epoch 9), train_loss = 3.486, time/batch = 0.197
318/1574 (epoch 9), train_loss = 2.607, time/batch = 0.206
319/1574 (epoch 9), train_loss = 3.432, time/batch = 0.209
320/1574 (epoch 9), train_loss = 2.687, time/batch = 0.216
321/1574 (epoch 9), train_loss = 4.213, time/batch = 0.222
322/1574 (epoch 9), train_loss = 2.927, time/batch = 0.233
323/1574 (epoch 9), train_loss = 3.560, time/batch = 0.226
324/1574 (epoch 9), train_loss = 3.861, time/batch = 0.234
325/1574 (epoch 9), train_loss = 3.507, time/batch = 0.226
326/1574 (epoch 9), train_loss = 2.861, time/batch = 0.220
327/1574 (epoch 9), train_loss = 3.031, time/batch = 0.218
328/1574 (epoch 9), train_loss = 2.548, time/batch = 0.223
329/1574 (epoch 9), train_loss = 3.044, time/batch = 0.223
330/1574 (epoch 9), train_loss = 2.561, time/batch = 0.209
331/1574 (epoch 9), train_loss = 2.828, time/batch = 0.201
332/1574 (epoch 9), train_loss = 3.536, time/batch = 0.196
333/1574 (epoch 9), train_loss = 2.824, time/batch = 0.198
334/1574 (epoch 9), train_loss = 2.643, time/batch = 0.201
335/1574 (epoch 9), train_loss = 2.672, time/batch = 0.197
336/1574 (epoch 9), train_loss = 3.353, time/batch = 0.195
337/1574 (epoch 9), train_loss = 2.572, time/batch = 0.196
338/1574 (epoch 9), train_loss = 3.481, time/batch = 0.196
339/1574 (epoch 9), train_loss = 2.704, time/batch = 0.196
340/1574 (epoch 9), train_loss = 4.452, time/batch = 0.212
341/1574 (epoch 9), train_loss = 2.698, time/batch = 0.209
342/1574 (epoch 9), train_loss = 3.203, time/batch = 0.222
343/1574 (epoch 9), train_loss = 3.495, time/batch = 0.218
344/1574 (epoch 9), train_loss = 3.331, time/batch = 0.213
345/1574 (epoch 9), train_loss = 2.558, time/batch = 0.218
346/1574 (epoch 9), train_loss = 3.072, time/batch = 0.220
347/1574 (epoch 9), train_loss = 3.070, time/batch = 0.210
348/1574 (epoch 9), train_loss = 2.609, time/batch = 0.221
349/1574 (epoch 9), train_loss = 3.693, time/batch = 0.223
350/1574 (epoch 9), train_loss = 3.353, time/batch = 0.208
351/1574 (epoch 9), train_loss = 2.516, time/batch = 0.210
352/1574 (epoch 9), train_loss = 2.945, time/batch = 0.207
353/1574 (epoch 9), train_loss = 2.771, time/batch = 0.212
354/1574 (epoch 9), train_loss = 2.976, time/batch = 0.225
355/1574 (epoch 9), train_loss = 3.137, time/batch = 0.226
356/1574 (epoch 9), train_loss = 2.940, time/batch = 0.234
357/1574 (epoch 9), train_loss = 3.082, time/batch = 0.235
358/1574 (epoch 9), train_loss = 3.953, time/batch = 0.217
359/1574 (epoch 9), train_loss = 3.388, time/batch = 0.216
360/1574 (epoch 9), train_loss = 2.847, time/batch = 0.231
361/1574 (epoch 9), train_loss = 3.150, time/batch = 0.224
362/1574 (epoch 9), train_loss = 2.892, time/batch = 0.212
363/1574 (epoch 9), train_loss = 2.567, time/batch = 0.196
364/1574 (epoch 9), train_loss = 3.515, time/batch = 0.197
365/1574 (epoch 9), train_loss = 2.939, time/batch = 0.199
366/1574 (epoch 9), train_loss = 2.791, time/batch = 0.198
367/1574 (epoch 9), train_loss = 3.097, time/batch = 0.199
368/1574 (epoch 9), train_loss = 3.411, time/batch = 0.195
369/1574 (epoch 9), train_loss = 3.430, time/batch = 0.195
370/1574 (epoch 9), train_loss = 3.071, time/batch = 0.195
371/1574 (epoch 9), train_loss = 3.082, time/batch = 0.197
372/1574 (epoch 9), train_loss = 2.681, time/batch = 0.197
373/1574 (epoch 9), train_loss = 3.281, time/batch = 0.194
374/1574 (epoch 9), train_loss = 2.754, time/batch = 0.194
375/1574 (epoch 9), train_loss = 3.016, time/batch = 0.195
376/1574 (epoch 9), train_loss = 3.912, time/batch = 0.194
377/1574 (epoch 9), train_loss = 3.120, time/batch = 0.196
378/1574 (epoch 9), train_loss = 3.216, time/batch = 0.195
379/1574 (epoch 9), train_loss = 3.351, time/batch = 0.196
380/1574 (epoch 9), train_loss = 3.029, time/batch = 0.194
381/1574 (epoch 9), train_loss = 3.930, time/batch = 0.201
382/1574 (epoch 9), train_loss = 3.721, time/batch = 0.204
383/1574 (epoch 9), train_loss = 3.095, time/batch = 0.213
384/1574 (epoch 9), train_loss = 3.774, time/batch = 0.207
385/1574 (epoch 9), train_loss = 3.385, time/batch = 0.208
386/1574 (epoch 9), train_loss = 2.935, time/batch = 0.209
387/1574 (epoch 9), train_loss = 2.909, time/batch = 0.215
388/1574 (epoch 9), train_loss = 3.039, time/batch = 0.258
389/1574 (epoch 9), train_loss = 2.857, time/batch = 0.228
390/1574 (epoch 9), train_loss = 2.648, time/batch = 0.239
391/1574 (epoch 9), train_loss = 2.541, time/batch = 0.212
392/1574 (epoch 9), train_loss = 3.151, time/batch = 0.222
393/1574 (epoch 9), train_loss = 3.309, time/batch = 0.227
394/1574 (epoch 9), train_loss = 3.469, time/batch = 0.219
395/1574 (epoch 9), train_loss = 2.632, time/batch = 0.223
396/1574 (epoch 9), train_loss = 1.338, time/batch = 0.224
397/1574 (epoch 9), train_loss = 1.734, time/batch = 0.232
398/1574 (epoch 9), train_loss = 2.844, time/batch = 0.222
399/1574 (epoch 9), train_loss = 2.753, time/batch = 0.223
400/1574 (epoch 9), train_loss = 2.825, time/batch = 0.215
401/1574 (epoch 9), train_loss = 3.638, time/batch = 0.227
402/1574 (epoch 9), train_loss = 2.995, time/batch = 0.219
403/1574 (epoch 9), train_loss = 2.682, time/batch = 0.198
404/1574 (epoch 9), train_loss = 3.040, time/batch = 0.197
405/1574 (epoch 9), train_loss = 2.704, time/batch = 0.198
406/1574 (epoch 9), train_loss = 3.526, time/batch = 0.198
407/1574 (epoch 9), train_loss = 3.152, time/batch = 0.194
408/1574 (epoch 9), train_loss = 3.375, time/batch = 0.195
409/1574 (epoch 9), train_loss = 3.284, time/batch = 0.195
410/1574 (epoch 9), train_loss = 3.941, time/batch = 0.195
411/1574 (epoch 9), train_loss = 4.043, time/batch = 0.193
412/1574 (epoch 9), train_loss = 4.255, time/batch = 0.196
413/1574 (epoch 9), train_loss = 4.420, time/batch = 0.197
414/1574 (epoch 9), train_loss = 4.154, time/batch = 0.206
415/1574 (epoch 9), train_loss = 3.863, time/batch = 0.207
416/1574 (epoch 9), train_loss = 3.054, time/batch = 0.213
417/1574 (epoch 9), train_loss = 2.630, time/batch = 0.215
418/1574 (epoch 9), train_loss = 2.921, time/batch = 0.214
419/1574 (epoch 9), train_loss = 3.610, time/batch = 0.216
420/1574 (epoch 9), train_loss = 4.280, time/batch = 0.211
421/1574 (epoch 9), train_loss = 3.290, time/batch = 0.196
422/1574 (epoch 9), train_loss = 2.742, time/batch = 0.195
423/1574 (epoch 9), train_loss = 3.142, time/batch = 0.202
424/1574 (epoch 9), train_loss = 3.087, time/batch = 0.195
425/1574 (epoch 9), train_loss = 2.932, time/batch = 0.196
426/1574 (epoch 9), train_loss = 3.056, time/batch = 0.196
427/1574 (epoch 9), train_loss = 3.665, time/batch = 0.203
428/1574 (epoch 9), train_loss = 2.821, time/batch = 0.217
429/1574 (epoch 9), train_loss = 2.433, time/batch = 0.217
430/1574 (epoch 9), train_loss = 3.313, time/batch = 0.228
431/1574 (epoch 9), train_loss = 3.381, time/batch = 0.230
432/1574 (epoch 9), train_loss = 3.328, time/batch = 0.219
433/1574 (epoch 9), train_loss = 3.150, time/batch = 0.211
434/1574 (epoch 9), train_loss = 3.401, time/batch = 0.234
435/1574 (epoch 9), train_loss = 3.262, time/batch = 0.233
436/1574 (epoch 9), train_loss = 3.294, time/batch = 0.221
437/1574 (epoch 9), train_loss = 3.330, time/batch = 0.215
438/1574 (epoch 9), train_loss = 2.463, time/batch = 0.214
439/1574 (epoch 9), train_loss = 2.696, time/batch = 0.220
440/1574 (epoch 9), train_loss = 3.024, time/batch = 0.214
441/1574 (epoch 9), train_loss = 2.881, time/batch = 0.215
442/1574 (epoch 9), train_loss = 3.214, time/batch = 0.220
443/1574 (epoch 9), train_loss = 2.627, time/batch = 0.224
444/1574 (epoch 9), train_loss = 2.561, time/batch = 0.225
445/1574 (epoch 9), train_loss = 2.545, time/batch = 0.207
446/1574 (epoch 9), train_loss = 3.306, time/batch = 0.210
447/1574 (epoch 9), train_loss = 3.474, time/batch = 0.211
448/1574 (epoch 9), train_loss = 3.302, time/batch = 0.219
449/1574 (epoch 9), train_loss = 3.495, time/batch = 0.207
450/1574 (epoch 9), train_loss = 3.004, time/batch = 0.212
451/1574 (epoch 9), train_loss = 3.245, time/batch = 0.207
452/1574 (epoch 9), train_loss = 3.792, time/batch = 0.197
453/1574 (epoch 9), train_loss = 3.228, time/batch = 0.194
454/1574 (epoch 9), train_loss = 2.776, time/batch = 0.197
455/1574 (epoch 9), train_loss = 3.121, time/batch = 0.195
456/1574 (epoch 9), train_loss = 2.779, time/batch = 0.198
457/1574 (epoch 9), train_loss = 3.162, time/batch = 0.195
458/1574 (epoch 9), train_loss = 3.141, time/batch = 0.198
459/1574 (epoch 9), train_loss = 3.352, time/batch = 0.196
460/1574 (epoch 9), train_loss = 3.228, time/batch = 0.220
461/1574 (epoch 9), train_loss = 2.397, time/batch = 0.213
462/1574 (epoch 9), train_loss = 3.299, time/batch = 0.221
463/1574 (epoch 9), train_loss = 3.769, time/batch = 0.226
464/1574 (epoch 9), train_loss = 3.029, time/batch = 0.227
465/1574 (epoch 9), train_loss = 3.034, time/batch = 0.218
466/1574 (epoch 9), train_loss = 3.459, time/batch = 0.223
467/1574 (epoch 9), train_loss = 3.346, time/batch = 0.219
468/1574 (epoch 9), train_loss = 2.965, time/batch = 0.208
469/1574 (epoch 9), train_loss = 3.446, time/batch = 0.196
470/1574 (epoch 9), train_loss = 3.556, time/batch = 0.197
471/1574 (epoch 9), train_loss = 3.846, time/batch = 0.197
472/1574 (epoch 9), train_loss = 3.165, time/batch = 0.199
473/1574 (epoch 9), train_loss = 3.091, time/batch = 0.195
474/1574 (epoch 9), train_loss = 2.784, time/batch = 0.194
475/1574 (epoch 9), train_loss = 3.684, time/batch = 0.200
476/1574 (epoch 9), train_loss = 3.385, time/batch = 0.212
477/1574 (epoch 9), train_loss = 3.143, time/batch = 0.209
478/1574 (epoch 9), train_loss = 3.864, time/batch = 0.212
479/1574 (epoch 9), train_loss = 3.712, time/batch = 0.206
480/1574 (epoch 9), train_loss = 4.322, time/batch = 0.214
481/1574 (epoch 9), train_loss = 3.272, time/batch = 0.213
482/1574 (epoch 9), train_loss = 3.815, time/batch = 0.217
483/1574 (epoch 9), train_loss = 3.294, time/batch = 0.226
484/1574 (epoch 9), train_loss = 2.993, time/batch = 0.212
485/1574 (epoch 9), train_loss = 3.410, time/batch = 0.220
486/1574 (epoch 9), train_loss = 3.284, time/batch = 0.218
487/1574 (epoch 9), train_loss = 2.985, time/batch = 0.218
488/1574 (epoch 9), train_loss = 2.701, time/batch = 0.220
489/1574 (epoch 9), train_loss = 3.524, time/batch = 0.217
490/1574 (epoch 9), train_loss = 3.838, time/batch = 0.216
491/1574 (epoch 9), train_loss = 2.967, time/batch = 0.215
492/1574 (epoch 9), train_loss = 2.908, time/batch = 0.226
493/1574 (epoch 9), train_loss = 2.865, time/batch = 0.225
494/1574 (epoch 9), train_loss = 2.898, time/batch = 0.225
495/1574 (epoch 9), train_loss = 3.396, time/batch = 0.220
496/1574 (epoch 9), train_loss = 3.236, time/batch = 0.224
497/1574 (epoch 9), train_loss = 3.417, time/batch = 0.231
498/1574 (epoch 9), train_loss = 3.879, time/batch = 0.228
499/1574 (epoch 9), train_loss = 2.760, time/batch = 0.213
500/1574 (epoch 9), train_loss = 3.114, time/batch = 0.198
501/1574 (epoch 9), train_loss = 2.857, time/batch = 0.196
502/1574 (epoch 9), train_loss = 2.978, time/batch = 0.196
503/1574 (epoch 9), train_loss = 2.177, time/batch = 0.199
504/1574 (epoch 9), train_loss = 2.751, time/batch = 0.197
505/1574 (epoch 9), train_loss = 3.608, time/batch = 0.197
506/1574 (epoch 9), train_loss = 3.092, time/batch = 0.204
507/1574 (epoch 9), train_loss = 2.400, time/batch = 0.204
508/1574 (epoch 9), train_loss = 3.192, time/batch = 0.209
509/1574 (epoch 9), train_loss = 3.357, time/batch = 0.208
510/1574 (epoch 9), train_loss = 2.881, time/batch = 0.205
511/1574 (epoch 9), train_loss = 2.837, time/batch = 0.207
512/1574 (epoch 9), train_loss = 2.993, time/batch = 0.206
513/1574 (epoch 9), train_loss = 2.814, time/batch = 0.216
514/1574 (epoch 9), train_loss = 3.069, time/batch = 0.206
515/1574 (epoch 9), train_loss = 2.885, time/batch = 0.195
516/1574 (epoch 9), train_loss = 2.987, time/batch = 0.195
517/1574 (epoch 9), train_loss = 2.894, time/batch = 0.202
518/1574 (epoch 9), train_loss = 3.057, time/batch = 0.195
519/1574 (epoch 9), train_loss = 3.438, time/batch = 0.196
520/1574 (epoch 9), train_loss = 3.320, time/batch = 0.197
521/1574 (epoch 9), train_loss = 3.293, time/batch = 0.195
522/1574 (epoch 9), train_loss = 2.879, time/batch = 0.195
523/1574 (epoch 9), train_loss = 3.350, time/batch = 0.196
524/1574 (epoch 9), train_loss = 2.769, time/batch = 0.211
525/1574 (epoch 9), train_loss = 3.573, time/batch = 0.218
526/1574 (epoch 9), train_loss = 2.704, time/batch = 0.214
527/1574 (epoch 9), train_loss = 3.167, time/batch = 0.223
528/1574 (epoch 9), train_loss = 2.633, time/batch = 0.223
529/1574 (epoch 9), train_loss = 2.900, time/batch = 0.223
530/1574 (epoch 9), train_loss = 3.038, time/batch = 0.247
531/1574 (epoch 9), train_loss = 2.710, time/batch = 0.256
532/1574 (epoch 9), train_loss = 3.464, time/batch = 0.238
533/1574 (epoch 9), train_loss = 2.664, time/batch = 0.219
534/1574 (epoch 9), train_loss = 2.321, time/batch = 0.234
535/1574 (epoch 9), train_loss = 2.789, time/batch = 0.213
536/1574 (epoch 9), train_loss = 3.640, time/batch = 0.220
537/1574 (epoch 9), train_loss = 3.027, time/batch = 0.218
538/1574 (epoch 9), train_loss = 3.449, time/batch = 0.229
539/1574 (epoch 9), train_loss = 3.008, time/batch = 0.214
540/1574 (epoch 9), train_loss = 2.564, time/batch = 0.211
541/1574 (epoch 9), train_loss = 3.006, time/batch = 0.211
542/1574 (epoch 9), train_loss = 3.358, time/batch = 0.210
543/1574 (epoch 9), train_loss = 3.659, time/batch = 0.213
544/1574 (epoch 9), train_loss = 3.295, time/batch = 0.209
545/1574 (epoch 9), train_loss = 3.142, time/batch = 0.202
546/1574 (epoch 9), train_loss = 2.675, time/batch = 0.195
547/1574 (epoch 9), train_loss = 3.229, time/batch = 0.199
548/1574 (epoch 9), train_loss = 3.286, time/batch = 0.196
549/1574 (epoch 9), train_loss = 3.148, time/batch = 0.194
550/1574 (epoch 9), train_loss = 3.392, time/batch = 0.196
551/1574 (epoch 9), train_loss = 3.521, time/batch = 0.203
552/1574 (epoch 9), train_loss = 2.894, time/batch = 0.208
553/1574 (epoch 9), train_loss = 3.299, time/batch = 0.195
554/1574 (epoch 9), train_loss = 2.611, time/batch = 0.197
555/1574 (epoch 9), train_loss = 2.729, time/batch = 0.197
556/1574 (epoch 9), train_loss = 2.722, time/batch = 0.201
557/1574 (epoch 9), train_loss = 2.765, time/batch = 0.214
558/1574 (epoch 9), train_loss = 2.802, time/batch = 0.225
559/1574 (epoch 9), train_loss = 3.423, time/batch = 0.225
560/1574 (epoch 9), train_loss = 3.340, time/batch = 0.221
561/1574 (epoch 9), train_loss = 4.102, time/batch = 0.219
562/1574 (epoch 9), train_loss = 3.115, time/batch = 0.220
563/1574 (epoch 9), train_loss = 2.131, time/batch = 0.228
564/1574 (epoch 9), train_loss = 2.599, time/batch = 0.215
565/1574 (epoch 9), train_loss = 3.217, time/batch = 0.199
566/1574 (epoch 9), train_loss = 3.524, time/batch = 0.205
567/1574 (epoch 9), train_loss = 2.344, time/batch = 0.197
568/1574 (epoch 9), train_loss = 3.319, time/batch = 0.197
569/1574 (epoch 9), train_loss = 2.848, time/batch = 0.204
570/1574 (epoch 9), train_loss = 2.678, time/batch = 0.204
571/1574 (epoch 9), train_loss = 3.121, time/batch = 0.212
572/1574 (epoch 9), train_loss = 2.768, time/batch = 0.214
573/1574 (epoch 9), train_loss = 3.858, time/batch = 0.215
574/1574 (epoch 9), train_loss = 3.091, time/batch = 0.204
575/1574 (epoch 9), train_loss = 3.111, time/batch = 0.214
576/1574 (epoch 9), train_loss = 3.104, time/batch = 0.215
577/1574 (epoch 9), train_loss = 3.198, time/batch = 0.223
578/1574 (epoch 9), train_loss = 2.959, time/batch = 0.217
579/1574 (epoch 9), train_loss = 2.674, time/batch = 0.220
580/1574 (epoch 9), train_loss = 3.474, time/batch = 0.223
581/1574 (epoch 9), train_loss = 2.924, time/batch = 0.212
582/1574 (epoch 9), train_loss = 2.776, time/batch = 0.214
583/1574 (epoch 9), train_loss = 3.023, time/batch = 0.227
584/1574 (epoch 9), train_loss = 3.056, time/batch = 0.213
585/1574 (epoch 9), train_loss = 3.458, time/batch = 0.215
586/1574 (epoch 9), train_loss = 2.845, time/batch = 0.215
587/1574 (epoch 9), train_loss = 2.540, time/batch = 0.196
588/1574 (epoch 9), train_loss = 2.931, time/batch = 0.216
589/1574 (epoch 9), train_loss = 2.680, time/batch = 0.217
590/1574 (epoch 9), train_loss = 2.917, time/batch = 0.216
591/1574 (epoch 9), train_loss = 2.645, time/batch = 0.217
592/1574 (epoch 9), train_loss = 3.717, time/batch = 0.222
593/1574 (epoch 9), train_loss = 2.489, time/batch = 0.223
594/1574 (epoch 9), train_loss = 2.535, time/batch = 0.226
595/1574 (epoch 9), train_loss = 2.967, time/batch = 0.223
596/1574 (epoch 9), train_loss = 2.469, time/batch = 0.201
597/1574 (epoch 9), train_loss = 2.874, time/batch = 0.197
598/1574 (epoch 9), train_loss = 3.233, time/batch = 0.199
